	GC	GC1	GC2	GC3	CDC	P(CDC)	coregene_id	ortho_id	locus_tag	ispseudo	Genome
647	0.29115599999999997	0.412245	0.265306	0.195918	0.08782639999999999	0.0342	Rmag_0853	971	Vgig2_peg_686	0	V.gigas2
648	0.258883	0.380711	0.22842600000000002	0.16751300000000002	0.08757619999999999	0.2024	Rmag_0854	235	Vgig2_peg_687	0	V.gigas2
649	0.299685	0.37224	0.309148	0.217666	0.0789432	0.0142	Rmag_0855	236	Vgig2_peg_688	0	V.gigas2
650	0.31346599999999997	0.470199	0.29801300000000003	0.172185	0.121448	0.1754	Rmag_0856	237	Vgig2_peg_689	0	V.gigas2
651	0.362485	0.509677	0.36630799999999997	0.21147	0.132456	0.0	Rmag_0810	685	Vgig2_peg_69	0	V.gigas2
652	0.312684	0.469027	0.238938	0.23008800000000001	0.16225499999999998	0.0892		238	Vgig2_peg_690	0	V.gigas2
653	0.30349299999999996	0.41266400000000003	0.30130999999999997	0.196507	0.0618869	0.0054	Rmag_0858	239	Vgig2_peg_691	0	V.gigas2
654	0.331667	0.4125	0.3375	0.245	0.160747	0.0	Rmag_0859	240	Vgig2_peg_692	0	V.gigas2
655	0.364883	0.47325100000000003	0.407407	0.21399200000000002	0.103174	0.0352	Rmag_0860	241	Vgig2_peg_693	0	V.gigas2
656	0.322835	0.401575	0.362205	0.204724	0.14638900000000002	0.2306	Rmag_0861	242	Vgig2_peg_694	0	V.gigas2
657	0.37105	0.525994	0.405199	0.18195699999999998	0.111863	0.0	Rmag_0862	243	Vgig2_peg_695	0	V.gigas2
658	0.37556	0.522073	0.372361	0.232246	0.131358	0.0	Rmag_0863	244	Vgig2_peg_696	0	V.gigas2
659	0.31205700000000003	0.408511	0.314894	0.21276599999999998	0.167355	0.0	Rmag_0864	245	Vgig2_peg_697	0	V.gigas2
660	0.36448600000000003	0.514019	0.36448600000000003	0.21495300000000003	0.20648699999999998	0.031	Rmag_0865	246	Vgig2_peg_698	0	V.gigas2
661	0.326531	0.44898000000000005	0.346939	0.183673	0.188941	0.0634	Rmag_0866	247	Vgig2_peg_699	0	V.gigas2
662	0.33205100000000004	0.419231	0.338462	0.23846199999999998	0.120066	0.0022	Rmag_0107	515	Vgig2_peg_7	0	V.gigas2
663	0.336088	0.49173599999999995	0.316116	0.200413	0.11042300000000001	0.0	Rmag_0809	686	Vgig2_peg_70	0	V.gigas2
664	0.323383	0.470149	0.298507	0.201493	0.175375	0.0098	Rmag_0867	248	Vgig2_peg_700	0	V.gigas2
665	0.383459	0.571429	0.368421	0.21052600000000002	0.194854	0.0054	Rmag_0868	249	Vgig2_peg_701	0	V.gigas2
666	0.391223	0.5266109999999999	0.448179	0.19888	0.143731	0.0	Rmag_0869	250	Vgig2_peg_702	0	V.gigas2
667	0.367975	0.505774	0.401848	0.196305	0.137212	0.0	Rmag_0870	251	Vgig2_peg_703	0	V.gigas2
668	0.344514	0.48427700000000007	0.373166	0.176101	0.0860643	0.0	Rmag_0871	252	Vgig2_peg_704	0	V.gigas2
669	0.361823	0.5299149999999999	0.324786	0.230769	0.22596100000000002	0.0016	Rmag_0872	253	Vgig2_peg_705	0	V.gigas2
670	0.350105	0.528302	0.345912	0.176101	0.108655	0.2274	Rmag_0874	255	Vgig2_peg_706	0	V.gigas2
671	0.35799000000000003	0.5103	0.37546799999999997	0.188202	0.119155	0.0	Rmag_0875	256	Vgig2_peg_707	0	V.gigas2
672	0.312865	0.394737	0.324561	0.219298	0.130881	0.0008	Rmag_0876	257	Vgig2_peg_708	0	V.gigas2
673	0.327971	0.46916899999999995	0.329759	0.18498699999999998	0.11768900000000002	0.0	Rmag_0877	258	Vgig2_peg_709	0	V.gigas2
674	0.307246	0.38260900000000003	0.38260900000000003	0.156522	0.18692	0.017	Rmag_0808	687	Vgig2_peg_71	0	V.gigas2
675	0.284644	0.348315	0.292135	0.213483	0.147056	0.3216	Rmag_0878	259	Vgig2_peg_710	0	V.gigas2
676	0.328283	0.454545	0.287879	0.24242399999999997	0.257438	0.0738	Rmag_0879	260	Vgig2_peg_711	0	V.gigas2
677	0.265306	0.326531	0.183673	0.28571399999999997	0.159465	0.5118		1999	Vgig2_peg_712	0	V.gigas2
678	0.334291	0.48850600000000005	0.327586	0.186782	0.11299300000000001	0.0	Rmag_0880	261	Vgig2_peg_713	0	V.gigas2
679	0.357639	0.4375	0.375	0.260417	0.21759299999999998	0.0384	Rmag_0881	263	Vgig2_peg_714	0	V.gigas2
680	0.345279	0.49942200000000003	0.33179200000000003	0.204624	0.0815743	0.0	Rmag_0882	264	Vgig2_peg_715	0	V.gigas2
681	0.348039	0.495098	0.323529	0.22549	0.12063299999999999	0.044000000000000004		265	Vgig2_peg_716	0	V.gigas2
682	0.352657	0.463768	0.36956500000000003	0.224638	0.09545310000000001	0.0328		266	Vgig2_peg_717	0	V.gigas2
683	0.346341	0.468293	0.347967	0.222764	0.11408199999999999	0.0	Rmag_0883	267	Vgig2_peg_718	0	V.gigas2
684	0.29935300000000004	0.378641	0.300971	0.21844699999999997	0.112724	0.0	Rmag_0884	269	Vgig2_peg_719	0	V.gigas2
685	0.35147399999999995	0.408163	0.482993	0.16326500000000002	0.159333	0.006999999999999999	Rmag_0807	688	Vgig2_peg_72	0	V.gigas2
686	0.341697	0.46595	0.31541199999999997	0.24372800000000003	0.128629	0.0	Rmag_0885	268	Vgig2_peg_720	0	V.gigas2
687	0.327189	0.43318	0.345622	0.202765	0.106021	0.1182		1235	Vgig2_peg_721	0	V.gigas2
688	0.29539299999999996	0.382114	0.329268	0.174797	0.09305060000000001	0.027000000000000003		1303	Vgig2_peg_722	0	V.gigas2
689	0.262626	0.378788	0.23863600000000001	0.170455	0.103208	0.001		1236	Vgig2_peg_723	0	V.gigas2
690	0.285024	0.376812	0.281159	0.197101	0.077204	0.0082		1958	Vgig2_peg_724	0	V.gigas2
691	0.32911399999999996	0.439421	0.330922	0.216998	0.0775954	0.0		1237	Vgig2_peg_725	0	V.gigas2
692	0.340027	0.45381499999999997	0.36947800000000003	0.196787	0.0792783	0.3338	Rmag_0910	274	Vgig2_peg_726	0	V.gigas2
693	0.331982	0.487838	0.327027	0.181081	0.11330499999999999	0.0	Rmag_0911	275	Vgig2_peg_727	0	V.gigas2
694	0.279111	0.354667	0.285333	0.19733299999999998	0.0754247	0.002		975	Vgig2_peg_728	0	V.gigas2
695	0.341011	0.48176599999999997	0.339731	0.201536	0.0581861	0.0062	Rmag_0914	276	Vgig2_peg_729	0	V.gigas2
696	0.283333	0.37	0.32	0.16	0.195936	0.0088	Rmag_0806	689	Vgig2_peg_73	0	V.gigas2
697	0.32684	0.44805200000000006	0.383117	0.149351	0.137881	0.0668	Rmag_0915	277	Vgig2_peg_730	0	V.gigas2
698	0.353495	0.44758100000000006	0.407258	0.205645	0.147721	0.0	Rmag_0916	278	Vgig2_peg_731	0	V.gigas2
699	0.35625	0.48125	0.371875	0.215625	0.122722	0.0	Rmag_0917	279	Vgig2_peg_732	0	V.gigas2
700	0.345098	0.45882399999999995	0.41176499999999994	0.164706	0.23835399999999998	0.0124	Rmag_0918	280	Vgig2_peg_733	0	V.gigas2
701	0.320388	0.504854	0.29126199999999997	0.165049	0.192589	0.0222	Rmag_0919	281	Vgig2_peg_734	0	V.gigas2
702	0.320911	0.354037	0.347826	0.26087	0.154618	0.006		282	Vgig2_peg_735	0	V.gigas2
703	0.29027800000000004	0.404167	0.2625	0.20416700000000002	0.125291	0.001	Rmag_0921	976	Vgig2_peg_736	0	V.gigas2
704	0.322278	0.44444399999999995	0.31675	0.20563800000000002	0.083766	0.0	Rmag_0922	283	Vgig2_peg_737	0	V.gigas2
705	0.336022	0.516129	0.306452	0.18548399999999998	0.156013	0.052000000000000005	Rmag_0923	284	Vgig2_peg_738	0	V.gigas2
706	0.356611	0.494413	0.346369	0.22905	0.108701	0.0002	Rmag_0924	285	Vgig2_peg_739	0	V.gigas2
707	0.361624	0.472325	0.361624	0.250923	0.11705299999999999	0.0036	Rmag_0805	690	Vgig2_peg_74	0	V.gigas2
708	0.305684	0.35483899999999996	0.294931	0.267281	0.147662	0.0004	Rmag_0925	286	Vgig2_peg_740	0	V.gigas2
709	0.28019299999999997	0.275362	0.275362	0.28985500000000003	0.199967	0.425	Rmag_0926	287	Vgig2_peg_741	0	V.gigas2
710	0.31358	0.42222200000000004	0.311111	0.207407	0.11919500000000001	0.4426	Rmag_0927	289	Vgig2_peg_742	0	V.gigas2
711	0.305233	0.418605	0.29215100000000005	0.204942	0.0897656	0.0	Rmag_0928	290	Vgig2_peg_743	0	V.gigas2
712	0.28481	0.360759	0.291139	0.202532	0.12219000000000001	0.1152	Rmag_0929	291	Vgig2_peg_744	0	V.gigas2
713	0.352941	0.45098	0.352941	0.254902	0.136501	0.2306	Rmag_0931	293	Vgig2_peg_745	1	V.gigas2
714	0.294964	0.42446000000000006	0.273381	0.18705	0.11914200000000001	0.273	Rmag_0932	294	Vgig2_peg_746	0	V.gigas2
715	0.309804	0.376471	0.294118	0.258824	0.172284	0.6262	Rmag_0933	295	Vgig2_peg_747	0	V.gigas2
716	0.332314	0.40672800000000003	0.37614699999999995	0.214067	0.10425999999999999	0.0008	Rmag_0934	296	Vgig2_peg_748	0	V.gigas2
717	0.314286	0.41714300000000004	0.331429	0.194286	0.11221800000000001	0.1888		297	Vgig2_peg_749	0	V.gigas2
718	0.326984	0.380952	0.380952	0.219048	0.24027199999999999	0.0006	Rmag_0804	691	Vgig2_peg_75	0	V.gigas2
719	0.366412	0.480916	0.412214	0.206107	0.151759	0.12	Rmag_0935	299	Vgig2_peg_750	0	V.gigas2
720	0.323944	0.450704	0.31690100000000004	0.204225	0.181006	0.0024	Rmag_0936	300	Vgig2_peg_751	0	V.gigas2
721	0.309259	0.461111	0.244444	0.22222199999999998	0.130998	0.0162	Rmag_0967	324	Vgig2_peg_752	0	V.gigas2
722	0.333974	0.45	0.357692	0.194231	0.0752937	0.0002	Rmag_0966	323	Vgig2_peg_753	0	V.gigas2
723	0.290038	0.36696100000000004	0.290038	0.213115	0.088406	0.0	Rmag_0965	322	Vgig2_peg_754	0	V.gigas2
724	0.299539	0.382488	0.33179699999999995	0.184332	0.0899115	0.1186	Rmag_0964	321	Vgig2_peg_755	0	V.gigas2
725	0.359408	0.45666	0.386892	0.234672	0.10903299999999999	0.0	Rmag_0963	320	Vgig2_peg_756	0	V.gigas2
726	0.325459	0.42716499999999996	0.34055100000000005	0.208661	0.0859453	0.0	Rmag_0962	319	Vgig2_peg_757	0	V.gigas2
727	0.31650900000000004	0.43217700000000003	0.312303	0.20504699999999998	0.149623	0.0		318	Vgig2_peg_758	0	V.gigas2
728	0.292848	0.34817800000000004	0.315789	0.214575	0.09818819999999999	0.0114		317	Vgig2_peg_759	0	V.gigas2
729	0.33274899999999996	0.479404	0.31288299999999997	0.20596	0.0984285	0.0	Rmag_0803	692	Vgig2_peg_76	0	V.gigas2
730	0.218254	0.30952399999999997	0.190476	0.15476199999999998	0.14990699999999998	0.0336		1305	Vgig2_peg_760	0	V.gigas2
731	0.31133099999999997	0.39934000000000003	0.29703	0.23762399999999997	0.112096	0.0002		1304	Vgig2_peg_761	0	V.gigas2
732	0.319728	0.362245	0.367347	0.22959200000000002	0.0953633	0.2208	Rmag_0958	316	Vgig2_peg_762	0	V.gigas2
733	0.311295	0.44628100000000004	0.289256	0.198347	0.152929	0.0992	Rmag_0957	315	Vgig2_peg_763	0	V.gigas2
734	0.290123	0.39506199999999997	0.27160500000000004	0.203704	0.12060799999999999	0.0844	Rmag_0956	314	Vgig2_peg_764	0	V.gigas2
735	0.286179	0.380488	0.258537	0.21951199999999998	0.10603199999999999	0.0428	Rmag_0955	313	Vgig2_peg_765	0	V.gigas2
736	0.30933299999999997	0.43200000000000005	0.304	0.192	0.140779	0.0004	Rmag_0954	312	Vgig2_peg_766	0	V.gigas2
737	0.28227399999999997	0.390173	0.286127	0.17052	0.108107	0.0	Rmag_0953	311	Vgig2_peg_767	0	V.gigas2
738	0.315718	0.47561000000000003	0.280488	0.191057	0.0908302	0.0462	Rmag_0952	977	Vgig2_peg_768	0	V.gigas2
739	0.345098	0.482353	0.344118	0.20882399999999998	0.11340399999999999	0.0	Rmag_0951	310	Vgig2_peg_769	0	V.gigas2
740	0.30898400000000004	0.392947	0.32745599999999997	0.20654899999999998	0.112882	0.0	Rmag_0801	694	Vgig2_peg_77	0	V.gigas2
741	0.173913	0.173913	0.173913	0.173913	0.0998223	0.9540000000000001		1170	Vgig2_peg_770	0	V.gigas2
742	0.34375	0.510417	0.333333	0.1875	0.0899595	0.441	Rmag_0950	309	Vgig2_peg_771	0	V.gigas2
743	0.317869	0.46907200000000004	0.314433	0.170103	0.0916519	0.2746	Rmag_0949	308	Vgig2_peg_772	0	V.gigas2
744	0.363492	0.457143	0.39047600000000005	0.24285700000000002	0.14422000000000001	0.0048	Rmag_0947	306	Vgig2_peg_773	0	V.gigas2
745	0.293869	0.39534899999999995	0.289641	0.19661700000000001	0.08238889999999999	0.0	Rmag_0946	305	Vgig2_peg_774	0	V.gigas2
746	0.39303499999999997	0.597015	0.328358	0.253731	0.258945	0.0926	Rmag_0944	304	Vgig2_peg_775	0	V.gigas2
747	0.322917	0.44572399999999995	0.325658	0.19736800000000002	0.11014700000000001	0.0	Rmag_0942	303	Vgig2_peg_776	0	V.gigas2
748	0.346979	0.454191	0.36452199999999996	0.22222199999999998	0.09141139999999999	0.0	Rmag_0969	327	Vgig2_peg_777	0	V.gigas2
749	0.347095	0.45642200000000005	0.344037	0.240826	0.106423	0.0	Rmag_0970	328	Vgig2_peg_778	0	V.gigas2
750	0.279279	0.351351	0.259459	0.227027	0.158253	0.0012	Rmag_0971	329	Vgig2_peg_779	0	V.gigas2
751	0.341929	0.45558699999999996	0.335244	0.23495700000000003	0.11788699999999999	0.0	Rmag_0800	695	Vgig2_peg_78	0	V.gigas2
752	0.300254	0.40966899999999995	0.305344	0.185751	0.0956867	0.0	Rmag_0972	978	Vgig2_peg_780	0	V.gigas2
753	0.333333	0.46924799999999994	0.34624099999999997	0.18450999999999998	0.134597	0.0	Rmag_0973	330	Vgig2_peg_781	0	V.gigas2
754	0.326331	0.390756	0.34873899999999997	0.23949600000000001	0.18951800000000002	0.0		979	Vgig2_peg_782	0	V.gigas2
755	0.321513	0.48936199999999996	0.241135	0.23404299999999997	0.13532	0.0	Rmag_0975	331	Vgig2_peg_783	0	V.gigas2
756	0.336735	0.438776	0.326531	0.244898	0.198244	0.0596	Rmag_0976	1114	Vgig2_peg_784	0	V.gigas2
757	0.351166	0.497942	0.349794	0.205761	0.141784	0.0	Rmag_0977	332	Vgig2_peg_785	0	V.gigas2
758	0.366569	0.49266899999999997	0.398827	0.208211	0.119557	0.0	Rmag_0980	333	Vgig2_peg_786	0	V.gigas2
759	0.32361100000000004	0.445833	0.325	0.2	0.0851474	0.1696	Rmag_0981	334	Vgig2_peg_787	0	V.gigas2
760	0.291277	0.38785	0.27102800000000005	0.21495300000000003	0.122527	0.006	Rmag_0982	335	Vgig2_peg_788	0	V.gigas2
761	0.364372	0.45748999999999995	0.356275	0.279352	0.126108	0.0064	Rmag_0984	337	Vgig2_peg_789	0	V.gigas2
762	0.3244	0.43886099999999995	0.29983200000000004	0.234506	0.11133499999999999	0.0		1025	Vgig2_peg_79	0	V.gigas2
763	0.350335	0.443586	0.37558	0.231839	0.102172	0.0	Rmag_0987	338	Vgig2_peg_790	0	V.gigas2
764	0.295455	0.386364	0.306818	0.193182	0.117272	0.0764		1240	Vgig2_peg_791	0	V.gigas2
765	0.294118	0.441176	0.24264699999999997	0.19852899999999998	0.135232	0.1128	Rmag_0989	339	Vgig2_peg_792	1	V.gigas2
766	0.381944	0.489583	0.427083	0.229167	0.191084	0.2946	Rmag_0990	340	Vgig2_peg_793	1	V.gigas2
767	0.339156	0.44323100000000004	0.320961	0.253275	0.09353910000000001	0.0	Rmag_0991	341	Vgig2_peg_794	0	V.gigas2
768	0.352304	0.46457600000000004	0.384437	0.207898	0.08586669999999999	0.0	Rmag_0992	342	Vgig2_peg_795	0	V.gigas2
769	0.333333	0.43137299999999995	0.254902	0.313725	0.275135	0.2422	Rmag_0993	343	Vgig2_peg_796	0	V.gigas2
770	0.337607	0.41025600000000007	0.346154	0.25640999999999997	0.24735700000000002	0.0612	Rmag_0994	344	Vgig2_peg_797	0	V.gigas2
771	0.341385	0.49275399999999997	0.318841	0.21256	0.117644	0.0168	Rmag_0995	980	Vgig2_peg_798	0	V.gigas2
772	0.325521	0.433594	0.320312	0.222656	0.114935	0.0026	Rmag_0996	346	Vgig2_peg_799	0	V.gigas2
773	0.344942	0.500829	0.32006599999999996	0.21393	0.14205	0.0	Rmag_0108	517	Vgig2_peg_8	0	V.gigas2
774	0.336029	0.458221	0.347709	0.202156	0.11521500000000001	0.0		698	Vgig2_peg_80	0	V.gigas2
775	0.299559	0.43171800000000005	0.277533	0.189427	0.114007	0.0066	Rmag_0997	347	Vgig2_peg_800	0	V.gigas2
776	0.322296	0.403974	0.33112600000000003	0.23178800000000002	0.177276	0.0036	Rmag_0998	348	Vgig2_peg_801	0	V.gigas2
777	0.307756	0.43316800000000005	0.292079	0.19802	0.0791206	0.0006	Rmag_0999	349	Vgig2_peg_802	0	V.gigas2
778	0.26713899999999996	0.287234	0.280142	0.23404299999999997	0.078284	0.0274	Rmag_1000	350	Vgig2_peg_803	0	V.gigas2
779	0.351155	0.477228	0.350495	0.22574299999999997	0.100177	0.0	Rmag_1001	351	Vgig2_peg_804	0	V.gigas2
780	0.34879699999999997	0.440722	0.40721599999999997	0.198454	0.0848737	0.0008	Rmag_1002	981	Vgig2_peg_805	0	V.gigas2
781	0.374753	0.491124	0.372781	0.260355	0.16211099999999998	0.0112	Rmag_1003	352	Vgig2_peg_806	0	V.gigas2
782	0.377888	0.470297	0.42821800000000004	0.23514899999999997	0.131053	0.0	Rmag_1004	353	Vgig2_peg_807	0	V.gigas2
783	0.3125	0.404605	0.322368	0.21052600000000002	0.137047	0.0	Rmag_1005	354	Vgig2_peg_808	0	V.gigas2
784	0.32466100000000003	0.43577200000000005	0.333333	0.20487800000000003	0.129465	0.0	Rmag_1006	355	Vgig2_peg_809	0	V.gigas2
785	0.325397	0.357143	0.333333	0.28571399999999997	0.22980799999999998	0.3248		1882	Vgig2_peg_81	0	V.gigas2
786	0.336283	0.46017700000000006	0.300885	0.247788	0.20441600000000001	0.0114	Rmag_1007	356	Vgig2_peg_810	0	V.gigas2
787	0.332556	0.461538	0.324009	0.212121	0.133253	0.0	Rmag_1008	357	Vgig2_peg_811	0	V.gigas2
788	0.347222	0.416667	0.375	0.25	0.206193	0.1026	Rmag_1009	358	Vgig2_peg_812	0	V.gigas2
789	0.28479	0.34465999999999997	0.29126199999999997	0.21844699999999997	0.11713399999999999	0.0122	Rmag_1010	359	Vgig2_peg_813	0	V.gigas2
790	0.335714	0.392857	0.385714	0.228571	0.164542	0.0494		1054	Vgig2_peg_814	0	V.gigas2
791	0.30608	0.45911899999999994	0.27044	0.18867899999999999	0.122278	0.0696	Rmag_1011	365	Vgig2_peg_815	0	V.gigas2
792	0.339713	0.473684	0.339713	0.205742	0.143966	0.001	Rmag_1012	366	Vgig2_peg_816	0	V.gigas2
793	0.323212	0.44736800000000004	0.319838	0.202429	0.10851	0.0	Rmag_1013	367	Vgig2_peg_817	0	V.gigas2
794	0.341536	0.467562	0.357942	0.199105	0.126613	0.0	Rmag_1014	368	Vgig2_peg_818	0	V.gigas2
795	0.334615	0.425	0.355769	0.223077	0.0777784	0.0002	Rmag_1015	982	Vgig2_peg_819	0	V.gigas2
796	0.313853	0.41883100000000006	0.318182	0.204545	0.0762971	0.0		700	Vgig2_peg_82	0	V.gigas2
797	0.336861	0.41269799999999995	0.322751	0.27513200000000004	0.177015	0.0006	Rmag_1016	369	Vgig2_peg_820	1	V.gigas2
798	0.35933000000000004	0.472571	0.374091	0.23132800000000003	0.0996235	0.0	Rmag_1018	371	Vgig2_peg_821	0	V.gigas2
799	0.321063	0.404908	0.31288299999999997	0.24539899999999998	0.114826	0.2398	Rmag_1019	372	Vgig2_peg_822	0	V.gigas2
800	0.303483	0.37810900000000003	0.313433	0.21890500000000002	0.126112	0.0098	Rmag_1020	373	Vgig2_peg_823	0	V.gigas2
801	0.314996	0.41792399999999996	0.301686	0.225377	0.0944232	0.0	Rmag_1021	374	Vgig2_peg_824	0	V.gigas2
802	0.331203	0.45686899999999997	0.338658	0.19808299999999998	0.144311	0.0	Rmag_1022	983	Vgig2_peg_825	0	V.gigas2
803	0.344156	0.522727	0.334416	0.175325	0.08285830000000001	0.015	Rmag_1023	375	Vgig2_peg_826	0	V.gigas2
804	0.31604899999999997	0.474074	0.274074	0.2	0.155348	0.0358		376	Vgig2_peg_827	0	V.gigas2
805	0.36052	0.471631	0.379433	0.230496	0.131207	0.0	Rmag_1024	984	Vgig2_peg_828	0	V.gigas2
806	0.348428	0.46415100000000004	0.354717	0.226415	0.12453800000000001	0.0002	Rmag_1025	377	Vgig2_peg_829	0	V.gigas2
807	0.271368	0.326923	0.29487199999999997	0.19230799999999998	0.0864105	0.6268		701	Vgig2_peg_83	0	V.gigas2
808	0.340097	0.46956499999999995	0.356522	0.194203	0.101191	0.0	Rmag_1026	378	Vgig2_peg_830	0	V.gigas2
809	0.333333	0.371429	0.4	0.228571	0.159641	0.556	Rmag_1027	379	Vgig2_peg_831	0	V.gigas2
810	0.32709099999999997	0.42197299999999993	0.358302	0.200999	0.0727805	0.0		985	Vgig2_peg_832	0	V.gigas2
811	0.297297	0.387387	0.28378400000000004	0.220721	0.115058	0.0086		986	Vgig2_peg_833	0	V.gigas2
812	0.334818	0.43429799999999996	0.329621	0.240535	0.12604	0.0	Rmag_1030	380	Vgig2_peg_834	0	V.gigas2
813	0.375727	0.5361600000000001	0.37655900000000003	0.214464	0.155604	0.0		382	Vgig2_peg_835	0	V.gigas2
814	0.33828400000000003	0.49009899999999995	0.292079	0.232673	0.11173399999999999	0.0496	Rmag_1032	383	Vgig2_peg_836	0	V.gigas2
815	0.347518	0.47234	0.32766	0.24255300000000002	0.20669	0.0	Rmag_1033	384	Vgig2_peg_837	0	V.gigas2
816	0.31666700000000003	0.483333	0.23333299999999998	0.23333299999999998	0.23697100000000001	0.31		385	Vgig2_peg_838	0	V.gigas2
817	0.324753	0.44916300000000003	0.320463	0.20463299999999998	0.109327	0.0	Rmag_1034	386	Vgig2_peg_839	0	V.gigas2
818	0.309343	0.44318199999999996	0.306818	0.17803	0.0926005	0.0252	Rmag_0795	702	Vgig2_peg_84	0	V.gigas2
819	0.321063	0.44171800000000006	0.294479	0.226994	0.13483299999999998	0.0382	Rmag_1035	387	Vgig2_peg_840	0	V.gigas2
820	0.36956500000000003	0.391304	0.478261	0.23913	0.374263	0.023	Rmag_1037	389	Vgig2_peg_841	0	V.gigas2
821	0.32197	0.409091	0.329545	0.227273	0.164108	0.8292	Rmag_1038	390	Vgig2_peg_842	1	V.gigas2
822	0.35220100000000004	0.396226	0.45283	0.20754699999999998	0.218505	0.6970000000000001		987	Vgig2_peg_843	1	V.gigas2
823	0.31300100000000003	0.377079	0.304991	0.256932	0.0929722	0.0	Rmag_1040	391	Vgig2_peg_844	0	V.gigas2
824	0.306527	0.367133	0.304196	0.248252	0.09622860000000001	0.0094	Rmag_1041	392	Vgig2_peg_845	0	V.gigas2
825	0.295669	0.412429	0.26553699999999997	0.20904	0.142111	0.004	Rmag_1043	393	Vgig2_peg_846	0	V.gigas2
826	0.352657	0.507246	0.384058	0.166667	0.144246	0.0866	Rmag_1044	394	Vgig2_peg_847	0	V.gigas2
827	0.390704	0.568627	0.39215700000000003	0.211329	0.11448499999999999	0.0	Rmag_1045	395	Vgig2_peg_848	0	V.gigas2
828	0.32171900000000003	0.404181	0.324042	0.236934	0.137182	0.0	Rmag_1046	396	Vgig2_peg_849	0	V.gigas2
829	0.371402	0.526462	0.40668499999999996	0.181058	0.10491500000000001	0.0	Rmag_0794	703	Vgig2_peg_85	0	V.gigas2
830	0.36452199999999996	0.553606	0.37232	0.167641	0.133188	0.0	Rmag_1047	397	Vgig2_peg_850	0	V.gigas2
831	0.298725	0.36612	0.28415300000000004	0.245902	0.14408800000000002	0.0034	Rmag_1048	398	Vgig2_peg_851	0	V.gigas2
832	0.346072	0.484076	0.286624	0.267516	0.213027	0.0	Rmag_1049	399	Vgig2_peg_852	0	V.gigas2
833	0.398268	0.5194810000000001	0.402597	0.272727	0.400283	0.0	Rmag_1050	400	Vgig2_peg_853	0	V.gigas2
834	0.339202	0.42253500000000005	0.327465	0.267606	0.182528	0.0	Rmag_1051	401	Vgig2_peg_854	0	V.gigas2
835	0.33623200000000003	0.33913000000000004	0.365217	0.304348	0.22117399999999998	0.0042	Rmag_1052	402	Vgig2_peg_855	0	V.gigas2
836	0.312391	0.413613	0.267016	0.25654499999999997	0.0944541	0.3036		509	Vgig2_peg_857	1	V.gigas2
837	0.372222	0.527778	0.358333	0.23055599999999998	0.13807	0.0	Rmag_0099	507	Vgig2_peg_858	0	V.gigas2
838	0.39881	0.5	0.375	0.321429	0.28203	0.3442		506	Vgig2_peg_859	0	V.gigas2
839	0.35215100000000005	0.487903	0.342742	0.225806	0.112952	0.0	Rmag_0793	704	Vgig2_peg_86	0	V.gigas2
840	0.356784	0.532663	0.336683	0.201005	0.14943199999999998	0.002	Rmag_0098	505	Vgig2_peg_860	0	V.gigas2
841	0.32684	0.42207799999999995	0.313853	0.244589	0.07482799999999999	0.0	Rmag_0097	504	Vgig2_peg_861	0	V.gigas2
842	0.320833	0.4125	0.30625	0.24375	0.18303	0.0022		1164	Vgig2_peg_862	0	V.gigas2
843	0.35990300000000003	0.47584499999999996	0.388889	0.21497600000000003	0.154981	0.0	Rmag_0094	502	Vgig2_peg_863	0	V.gigas2
844	0.343434	0.47618999999999995	0.350649	0.203463	0.125138	0.0034		1003	Vgig2_peg_864	0	V.gigas2
845	0.263158	0.315789	0.315789	0.157895	0.275029	0.4144		1056	Vgig2_peg_865	0	V.gigas2
846	0.378947	0.49172899999999997	0.42255600000000004	0.222556	0.155135	0.0		1002	Vgig2_peg_866	0	V.gigas2
847	0.276353	0.35897399999999996	0.264957	0.20512800000000003	0.13028	0.2946	Rmag_0091	501	Vgig2_peg_867	0	V.gigas2
848	0.31745999999999996	0.511905	0.22023800000000002	0.22023800000000002	0.14088900000000001	0.0036	Rmag_0090	500	Vgig2_peg_868	0	V.gigas2
849	0.333333	0.465517	0.327586	0.20689699999999997	0.156247	0.1784	Rmag_0089	499	Vgig2_peg_869	0	V.gigas2
850	0.288633	0.42528699999999997	0.275862	0.164751	0.126427	0.0	Rmag_0790	709	Vgig2_peg_87	0	V.gigas2
851	0.383598	0.531746	0.40634899999999996	0.212698	0.152498	0.0	Rmag_0088	498	Vgig2_peg_870	0	V.gigas2
852	0.37945500000000004	0.503145	0.40880500000000003	0.226415	0.182353	0.002	Rmag_0087	497	Vgig2_peg_871	0	V.gigas2
853	0.3391	0.41176499999999994	0.377163	0.22837399999999997	0.16104000000000002	0.0	Rmag_0086	496	Vgig2_peg_872	0	V.gigas2
854	0.3466	0.477612	0.363184	0.199005	0.110927	0.0	Rmag_0085	495	Vgig2_peg_873	0	V.gigas2
855	0.266667	0.35941999999999996	0.25217399999999995	0.188406	0.0590136	0.062	Rmag_0083	493	Vgig2_peg_874	0	V.gigas2
856	0.31745999999999996	0.510204	0.306122	0.136054	0.16187100000000001	0.008	Rmag_0082	492	Vgig2_peg_875	1	V.gigas2
857	0.22963000000000003	0.2	0.177778	0.311111	0.13458	0.5479999999999999		6041	Vgig2_peg_876	0	V.gigas2
